SI No,District code,District name,Mandal code,Mandal Name,Village Name,School Id,School Name,Area,School Category,School Managments,School Type,Lower Class,Higer Class,Medium1,Medium2,Medium3,Medium4
1284,2822,ANANTAPUR,282222,KUNDURPI,NIJAVALLI,28222200902,MPPS NIZAVALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1285,2822,ANANTAPUR,282222,KUNDURPI,NIJAVALLI,28222200903,ZPHS NIZAVALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
1286,2822,ANANTAPUR,282223,KALYANDRUG,VARLI,28222300801,MPPS VARLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1287,2822,ANANTAPUR,282223,KALYANDRUG,VARLI,28222300802,MPPS BHATHUVANIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1288,2822,ANANTAPUR,282224,ATMAKUR,BRAHMANA YALERU,28222400701,MPUPS BRAHMANA YALERU,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1289,2822,ANANTAPUR,282225,ANANTAPUR,SAJJALAKALVA,28222500601,MPPS SAJJALAKALVA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1290,2822,ANANTAPUR,282225,ANANTAPUR,KATIGANIKALVA,28222501101,MPUPS KATIGANIKALVA,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,7,Telugu,English,None,None
1291,2822,ANANTAPUR,282226,BUKKARAYASAMUDRAM,BODIGANIDODDI,28222600601,MPPS BODIGANIDODDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1292,2822,ANANTAPUR,282226,BUKKARAYASAMUDRAM,BODIGANIDODDI,28222600602,ZPHS ROTARY PURAM,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1293,2822,ANANTAPUR,282227,NARPALA,NADIMIDODDI,28222700201,MPPS NADIMIDODDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1294,2822,ANANTAPUR,282227,NARPALA,NADIMIDODDI,28222700202,MPPS GADDAMANEGEPALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1295,2822,ANANTAPUR,282227,NARPALA,NADIMIDODDI,28222700203,MPPS KARANAPUDIKI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1296,2822,ANANTAPUR,282227,NARPALA,NADIMIDODDI,28222700204,MPPS B.C.COLONY GMN PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1297,2822,ANANTAPUR,282227,NARPALA,BONDALAWADA,28222700705,SRI CHAITANYA EM HIGH SCHOOL,Rural,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
1298,2822,ANANTAPUR,282227,NARPALA,BONDALAWADA,28222700701,MPPS S.C.COLONY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1299,2822,ANANTAPUR,282227,NARPALA,BONDALAWADA,28222700702,MPPS B.C.COLONY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1300,2822,ANANTAPUR,282210,PEDDAPAPPUR,PASALUR,28221000504,MPPS PASALUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1301,2822,ANANTAPUR,282211,SINGANAMALA,TARIMELA,28221100202,MPPS TARIMELA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1302,2822,ANANTAPUR,282211,SINGANAMALA,TARIMELA,28221100203,MPPS SC COLONYTARIMELA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1303,2822,ANANTAPUR,282211,SINGANAMALA,TARIMELA,28221100205,ZPHS TARIMELA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1304,2822,ANANTAPUR,282211,SINGANAMALA,TARIMELA,28221100206,SRI PRASANTHI SAI VIDHYAVIHAR SCHOOL,Rural,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
1305,2822,ANANTAPUR,282211,SINGANAMALA,TARIMELA,28221100207,SRI PRASANTHI SAI VIDHYAVIHAR HIGH SCHOOL,Rural,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
1306,2822,ANANTAPUR,282211,SINGANAMALA,TARIMELA,28221100208,SRI SARVANI EM SCHOOL,Rural,Primary with Upper Primary,Unrecognised Schools,Co-education,1,7,English,None,None,None
1307,2822,ANANTAPUR,282212,PAMIDI,AKKAJAMPALLE,28221200401,MPPS AKKAMJAMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1308,2822,ANANTAPUR,282212,PAMIDI,PAMIDI,28221200901,MPUPS G.KOTTALA,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1309,2822,ANANTAPUR,282212,PAMIDI,KALAPURAM,28221201001,MPPS KALAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1310,2822,ANANTAPUR,282212,PAMIDI,NEMALLAPALLI,28221201101,MPPS NEMALAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1311,2822,ANANTAPUR,282213,GARLADINNE,KALLURU AGRAHARAM,28221300501,MPPS KALLURU AGRAHARAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1312,2822,ANANTAPUR,282213,GARLADINNE,KALLURU AGRAHARAM,28221300502,MPPS EGUVAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1313,2822,ANANTAPUR,282213,GARLADINNE,GARLADINNE,28221301601,MPPS P W D COLONY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1314,2822,ANANTAPUR,282213,GARLADINNE,GARLADINNE,28221301602,MPPS THALAGACHI PAL,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1315,2822,ANANTAPUR,282213,GARLADINNE,GARLADINNE,28221301603,MPPS PAPINEPALEM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1316,2822,ANANTAPUR,282213,GARLADINNE,GARLADINNE,28221301604,MPPS GARLADINNE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1317,2822,ANANTAPUR,282213,GARLADINNE,GARLADINNE,28221301605,ZPHS GARLADINNE,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1318,2822,ANANTAPUR,282213,GARLADINNE,GARLADINNE,28221301606,MPPS THIMMAMPETA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1319,2822,ANANTAPUR,282213,GARLADINNE,GARLADINNE,28221301607,SRI AMRUTHA VIDYALAYAM,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
1320,2822,ANANTAPUR,282213,GARLADINNE,GARLADINNE,28221301608,SRI SAI KIRANMAI VID,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,8,English,None,None,None
1321,2822,ANANTAPUR,282218,RAYADURG,MECHIRI,28221800101,MPUPS MECHERI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1322,2822,ANANTAPUR,282218,RAYADURG,MALLAPURAM,28221800201,MPPS M THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1323,2822,ANANTAPUR,282218,RAYADURG,MALLAPURAM,28221800202,MPPS PALLEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1324,2822,ANANTAPUR,282218,RAYADURG,MALLAPURAM,28221800203,ZPHS PALLEPALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1325,2822,ANANTAPUR,282218,RAYADURG,MALLAPURAM,28221800204,MPUPS MALLAPURAM,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1326,2822,ANANTAPUR,282218,RAYADURG,VADRAHONNUR,28221800702,MPPS VADRAHONNUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1327,2822,ANANTAPUR,282218,RAYADURG,VADRAHONNUR,28221800703,ZPHS VADRAHONNURU,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
1328,2822,ANANTAPUR,282219,GUMMAGATA,S.HOSAHALLI,28221900501,MPPS S HOSA HALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1329,2822,ANANTAPUR,282219,GUMMAGATA,GUMMAGATTA,28221901101,MPPS GUMMGHATTA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1330,2822,ANANTAPUR,282219,GUMMAGATA,GUMMAGATTA,28221901102,MPPS GONABHAVI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1331,2822,ANANTAPUR,282219,GUMMAGATA,GUMMAGATTA,28221901103,ZPHS GUMMAGATTA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1332,2822,ANANTAPUR,282219,GUMMAGATA,GUMMAGATTA,28221901104,MPPS GONABHAVI BC COLONY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1333,2822,ANANTAPUR,282219,GUMMAGATA,GUMMAGATTA,28221901105,MPUPS K.P. DODDI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1334,2822,ANANTAPUR,282219,GUMMAGATA,GUMMAGATTA,28221901106,MPUPS MAREMPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1335,2822,ANANTAPUR,282219,GUMMAGATA,GUMMAGATTA,28221901108,ZPHS GONABHAVI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
1336,2822,ANANTAPUR,282221,SETTUR,SETTUR,28222100101,MPPS SETTUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1337,2822,ANANTAPUR,282221,SETTUR,SETTUR,28222100102,MPPS BASAMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1338,2822,ANANTAPUR,282221,SETTUR,SETTUR,28222100103,MPPS YADAVAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1339,2822,ANANTAPUR,282221,SETTUR,SETTUR,28222100105,MPPS CHINNAMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1340,2822,ANANTAPUR,282221,SETTUR,SETTUR,28222100106,SREE SAI LAXMI VIDYANIKET,Rural,Primary,Pvt.Unaided,Co-education,1,5,Telugu,None,None,None
1341,2822,ANANTAPUR,282221,SETTUR,SETTUR,28222100107,ZPHS SETTUR,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1342,2822,ANANTAPUR,282218,RAYADURG,RAYADURG,28221890923,INDIRA BASTI MPL DPEPS,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
1343,2822,ANANTAPUR,282218,RAYADURG,RAYADURG,28221890924,SRIB.G.THILAK M.P.SCHOOL,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
1344,2822,ANANTAPUR,282218,RAYADURG,RAYADURG,28221890925,S S BASTI DPEP SCHOOL,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
1345,2822,ANANTAPUR,282218,RAYADURG,RAYADURG,28221890926,KOTHIGUTTA DPEP SCHOOL,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
1346,2822,ANANTAPUR,282218,RAYADURG,RAYADURG,28221890930,ST PAULS E M PRI SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
1347,2822,ANANTAPUR,282219,GUMMAGATA,BELODU,28221900401,MPPS BELODU,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1348,2822,ANANTAPUR,282219,GUMMAGATA,BELODU,28221900402,MPPS NETRAPALLY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1349,2822,ANANTAPUR,282219,GUMMAGATA,BELODU,28221900403,MPPS Y GUNDLA PALLY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1350,2822,ANANTAPUR,282219,GUMMAGATA,BELODU,28221900404,ZPHS NETRA PALLY,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1351,2822,ANANTAPUR,282219,GUMMAGATA,PULAKUNTA,28221900801,MPPS GOWNI KUNTA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1352,2822,ANANTAPUR,282219,GUMMAGATA,PULAKUNTA,28221900802,MPPS PULAKUNTA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1353,2822,ANANTAPUR,282219,GUMMAGATA,PULAKUNTA,28221900803,MPPS AYYAPPANAGAR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1354,2822,ANANTAPUR,282219,GUMMAGATA,PULAKUNTA,28221900804,ZPHS PULLAKUNTA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
1355,2822,ANANTAPUR,282219,GUMMAGATA,RANGASAMUDRAM,28221900902,MPPS RANGA SAMUDRAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1356,2822,ANANTAPUR,282219,GUMMAGATA,RANGASAMUDRAM,28221900903,MPPS R. KOTHAPALLY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1357,2822,ANANTAPUR,282220,BRAHMASAMUDRAM,PILLALAPALLE,28222000301,MPPS BOMMAGANIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1358,2822,ANANTAPUR,282220,BRAHMASAMUDRAM,PILLALAPALLE,28222000303,MPUPS PILLALAPALLE,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1359,2822,ANANTAPUR,282220,BRAHMASAMUDRAM,PILLALAPALLE,28222000304,MPPS MUPPULAKUNTA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1360,2822,ANANTAPUR,282220,BRAHMASAMUDRAM,PILLALAPALLE,28222000305,MPUPS GONCHIREDDYPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,7,Telugu,None,None,None
1361,2822,ANANTAPUR,282220,BRAHMASAMUDRAM,BHAIRASAMUDRAM,28222000401,MPPS AJJAIAH DODDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1362,2822,ANANTAPUR,282220,BRAHMASAMUDRAM,BHAIRASAMUDRAM,28222000403,MPPS BOMMAGANIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1363,2822,ANANTAPUR,282209,TADPATRI,TADPATRI (M),28220902879,ABYAAS EM SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
1364,2822,ANANTAPUR,282209,TADPATRI,TADPATRI (M),28220902880,SRI SARASWATHI SISU MADIRAM,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
1365,2822,ANANTAPUR,282209,TADPATRI,TADPATRI (M),28220902881,SRI VIJAYA BHARATHI ENGLISH MEDIUM HIGH SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,Telugu,None,None,None
1366,2822,ANANTAPUR,282209,TADPATRI,TADPATRI (M),28220902882,SRI VASAVI VIDYANIKETHAN EM SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
1367,2822,ANANTAPUR,282209,TADPATRI,TADPATRI (M),28220902883,NATIONAL EM HIGH SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
1368,2822,ANANTAPUR,282209,TADPATRI,TADPATRI (M),28220902884,KGN MEMORIAL EM HIGH SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
1369,2822,ANANTAPUR,282210,PEDDAPAPPUR,DEVANUPPALAPADU,28221000102,MPUPS DEVANUPPALAPADU,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1370,2822,ANANTAPUR,282210,PEDDAPAPPUR,JUTUR,28221001101,MPPS JUTUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1371,2822,ANANTAPUR,282210,PEDDAPAPPUR,JUTUR,28221001103,MPPS J.KOTHA PALLE(SC),Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1372,2822,ANANTAPUR,282210,PEDDAPAPPUR,JUTUR,28221001104,MPPS J.KOTHA PALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1373,2822,ANANTAPUR,282210,PEDDAPAPPUR,JUTUR,28221001105,MPUPS SOMANA PALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1374,2822,ANANTAPUR,282210,PEDDAPAPPUR,JUTUR,28221001106,ZPHS JUTUR,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
1375,2822,ANANTAPUR,282210,PEDDAPAPPUR,JUTUR,28221001107,MPUPS THIMMACHERUVU,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1376,2822,ANANTAPUR,282210,PEDDAPAPPUR,CHAGALLU,28221001401,MPUPS CHAGALLU,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1377,2822,ANANTAPUR,282210,PEDDAPAPPUR,CHAGALLU,28221001402,MPPS C.CHIKKEPALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,English,None,None
1378,2822,ANANTAPUR,282211,SINGANAMALA,SODANAPALLE,28221101603,MPPS MAINSODANAPALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1379,2822,ANANTAPUR,282211,SINGANAMALA,SODANAPALLE,28221101604,MPPS SC COL SODANAPALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1380,2822,ANANTAPUR,282211,SINGANAMALA,SODANAPALLE,28221101605,ZPHS SODANAPALLE,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1381,2822,ANANTAPUR,282211,SINGANAMALA,PERAVALI,28221101701,MPPS PERAVAILI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1382,2822,ANANTAPUR,282211,SINGANAMALA,PERAVALI,28221101702,MPPS SC COLONYPERAVALI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1383,2822,ANANTAPUR,282211,SINGANAMALA,PERAVALI,28221101703,ZPHS PERAVAILI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1384,2822,ANANTAPUR,282217,KANEKAL,HULIKERA,28221701102,MPPS NALLAM PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1385,2822,ANANTAPUR,282217,KANEKAL,HULIKERA,28221701103,MPPS PULLAMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1386,2822,ANANTAPUR,282217,KANEKAL,HULIKERA,28221701104,MPPS GOPULAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1387,2822,ANANTAPUR,282217,KANEKAL,HULIKERA,28221701105,ZPHS POOLACHARLA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1388,2822,ANANTAPUR,282218,RAYADURG,GRAMADATLA,28221800501,MPPS GRAMADATLA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1389,2822,ANANTAPUR,282218,RAYADURG,GRAMADATLA,28221800502,MPPS G G DODDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1390,2822,ANANTAPUR,282218,RAYADURG,GRAMADATLA,28221800503,MPPS T VEERAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1391,2822,ANANTAPUR,282218,RAYADURG,GRAMADATLA,28221800504,ZPHS T VEERAPURAM,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
1392,2822,ANANTAPUR,282218,RAYADURG,74 UDEGOLAM,28221801001,MPPS 7 UDEGOLAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1393,2822,ANANTAPUR,282218,RAYADURG,74 UDEGOLAM,28221801002,MPPS AYATHPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1394,2822,ANANTAPUR,282218,RAYADURG,74 UDEGOLAM,28221801004,MPPS 74 UDEGOLAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1395,2822,ANANTAPUR,282218,RAYADURG,74 UDEGOLAM,28221801005,ZPHS 74 UDEGOLAM,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
1396,2822,ANANTAPUR,282218,RAYADURG,74 UDEGOLAM,28221801006,SRI VIVEKANANDA EM SCHOOL,Rural,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
1397,2822,ANANTAPUR,282218,RAYADURG,BAGINAYAKANA HALLI,28221801102,MPPS RAYAMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1398,2822,ANANTAPUR,282218,RAYADURG,BAGINAYAKANA HALLI,28221801103,MPPS BOMMAKKAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1399,2822,ANANTAPUR,282218,RAYADURG,BAGINAYAKANA HALLI,28221801104,MPPS B N HALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1400,2822,ANANTAPUR,282219,GUMMAGATA,GOLLAPALLE,28221900201,MPPS SIREGE DODDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1401,2822,ANANTAPUR,282219,GUMMAGATA,GOLLAPALLE,28221900202,MPPS ADIGUPPA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1402,2822,ANANTAPUR,282219,GUMMAGATA,GOLLAPALLE,28221900204,MPPS CHERUVU DODDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1403,2822,ANANTAPUR,282219,GUMMAGATA,GOLLAPALLE,28221900205,MPPS KARISURAIAH DODDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1404,2822,ANANTAPUR,282219,GUMMAGATA,GOLLAPALLE,28221900206,MPPS K.P. GOLLALA DODDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1405,2822,ANANTAPUR,282217,KANEKAL,BRAHMASAMUDRAM,28221700301,MPPS BRAHMA SAMUDRAUM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1406,2822,ANANTAPUR,282217,KANEKAL,BRAHMASAMUDRAM,28221700302,SRI SARASWATHI EMUPS,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
1407,2822,ANANTAPUR,282217,KANEKAL,BRAHMASAMUDRAM,28221700303,ZPHS BRAHMASAMUDRAM,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
1408,2822,ANANTAPUR,282217,KANEKAL,BENNIKAL,28221700401,MPPS BENNIKAL,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1409,2822,ANANTAPUR,282217,KANEKAL,BENNIKAL,28221700402,MPPS SEETARAM NAGAR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1410,2822,ANANTAPUR,282217,KANEKAL,THUMBIGANUR,28221700801,MPPS THUMBIGANUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1411,2822,ANANTAPUR,282217,KANEKAL,THUMBIGANUR,28221700802,MPPS NAGENA HALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1412,2822,ANANTAPUR,282217,KANEKAL,43 K. UDEGOLAM,28221700901,MPPS UDEGOLAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1413,2822,ANANTAPUR,282217,KANEKAL,43 K. UDEGOLAM,28221700902,MPPS 43K UDEGOLAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1414,2822,ANANTAPUR,282217,KANEKAL,N.HANUMAPURAM,28221701501,MPUPS N.HANUMAPURAM,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
1415,2822,ANANTAPUR,282218,RAYADURG,JUNJURAMPALLE,28221801501,MPPS JUNJURAMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1416,2822,ANANTAPUR,282218,RAYADURG,JUNJURAMPALLE,28221801502,MPPS MALAKAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1417,2822,ANANTAPUR,282218,RAYADURG,JUNJURAMPALLE,28221801503,MPPS REKULAKUNTA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
1418,2822,ANANTAPUR,282218,RAYADURG,JUNJURAMPALLE,28221801504,ZPHS JUNJURAMPALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
1419,2822,ANANTAPUR,282220,BRAHMASAMUDRAM,KANNEPALLE,28222000101,MPPS GUDIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
